,num_sulphur,num_polar_non_positive_non_negative,num_polar,num_positive,num_negative,num_hydrophobic,num_aromatic,num_non_aromatic,num_hydroxylic,num_amidic,num_aliphatic,num_essential,weight,hydrophobicity,hydration_energy,num_large_chains,sidechain_volume,polarity,sasa
3605,4,11,16,4,1,10,6,30,3,8,7,16,5131.699999999998,-13.500000000000004,-74.85999999999999,23,2905.2999999999993,283.7,67.99699999999999
3606,3,17,33,8,8,16,13,65,3,14,24,31,11014.700000000012,-62.80000000000001,-141.8999999999999,45,6037.6,647.9000000000001,145.635
3607,2,8,27,14,5,12,1,53,3,5,18,28,7124.0999999999985,-39.2,-84.57999999999996,31,3638.3999999999996,475.2999999999999,93.41400000000002
3608,3,9,18,7,2,11,7,34,7,2,13,17,5383.799999999998,-7.699999999999995,-81.22999999999995,20,2763.3999999999996,334.69999999999993,70.58499999999998
3609,4,17,38,12,9,24,16,78,3,14,27,44,13077.700000000019,-31.100000000000005,-144.00000000000009,58,7135.100000000001,771.4000000000005,171.84699999999995
3610,5,14,33,8,11,17,16,70,9,5,25,41,11687.800000000014,-30.299999999999983,-113.57999999999996,43,5983.500000000003,702.0999999999999,152.33300000000008
3611,3,7,18,5,6,7,6,27,3,4,5,12,4654.099999999998,-37.39999999999999,-76.60000000000001,18,2396.3,291.90000000000003,60.176000000000016
3612,2,10,24,11,3,15,9,50,6,4,20,37,8126.1,-8.200000000000003,-97.08999999999995,37,4473.799999999999,470.1999999999999,107.246
3613,1,2,6,3,1,9,6,14,0,2,7,10,2772.2999999999993,7.799999999999996,-22.259999999999998,13,1610.6000000000001,154.1,37.014
3614,2,17,28,4,7,20,10,60,9,8,26,37,9335.300000000005,1.9000000000000046,-66.68999999999996,34,4947.500000000001,562.4000000000001,123.44599999999997
3615,2,13,41,19,9,18,9,72,5,8,24,38,11404.000000000011,-60.80000000000001,-168.1800000000001,48,6256.600000000001,698.3000000000002,147.72600000000003
3616,8,21,42,15,6,29,12,87,10,11,34,42,13266.20000000002,-24.699999999999992,-171.02999999999992,50,6972.200000000001,807.5,173.28100000000003
3617,2,14,38,14,10,7,8,49,9,5,9,19,7985.7000000000035,-102.4,-182.71000000000004,26,4005.600000000001,537.6999999999999,101.47000000000001
3618,1,14,26,6,6,20,15,58,2,12,27,31,10256.400000000007,-24.3,-112.62999999999994,50,5729.7,580.8999999999999,135.63899999999998
3619,1,5,17,8,4,13,5,32,4,1,14,17,5183.5999999999985,-9.399999999999999,-78.48,24,2890.9,301.6999999999999,66.62200000000001
3620,1,5,8,1,2,4,2,17,4,1,5,10,2527.599999999999,6.099999999999999,-24.000000000000004,9,1304.1,149.6,32.995999999999995
3621,2,15,38,16,7,21,20,74,8,7,29,43,13060.600000000019,-40.000000000000014,-187.7500000000001,56,7140.600000000002,769.5,170.70000000000007
3622,6,18,42,14,10,23,13,82,12,6,28,42,12925.200000000015,-32.5,-171.77999999999997,50,6743.700000000002,782.6999999999999,168.05299999999997
3623,0,4,12,4,4,3,2,17,2,2,4,8,2622.7999999999993,-26.5,-47.57000000000001,10,1277.8000000000002,178.1,33.474
3624,0,4,6,2,0,5,1,13,2,2,7,6,1810.2,5.8,-20.510000000000005,10,1020.8,110.39999999999999,24.342000000000002
3625,3,16,30,9,5,10,6,48,6,10,12,20,7496.2,-61.099999999999994,-139.04000000000002,33,3967.5999999999995,472.3999999999999,98.12799999999999
3626,1,17,32,6,9,13,11,52,6,11,15,28,8850.300000000003,-50.400000000000006,-110.88999999999996,35,4755.099999999999,544.5999999999999,115.74400000000001
3627,4,18,42,14,10,21,14,81,8,10,29,39,12922.200000000019,-64.80000000000003,-168.94000000000005,53,6737.600000000001,801.0000000000003,168.258
3628,4,11,30,13,6,20,6,71,9,2,29,37,10105.400000000009,-17.299999999999997,-97.62999999999994,39,5228.200000000001,626.2999999999998,132.10200000000003
3629,7,10,35,13,12,18,19,76,7,3,29,38,13141.000000000018,-60.00000000000001,-158.97,46,6800.500000000003,780.5000000000001,168.92200000000005
3630,5,10,20,6,4,13,9,42,3,7,13,22,7086.899999999999,-23.7,-99.69999999999996,31,3758.7999999999997,411.79999999999984,92.36400000000002
3631,3,14,40,11,15,18,13,60,6,8,15,26,10381.400000000009,-74.0,-153.59000000000003,41,5441.400000000001,647.1000000000001,133.28300000000002
3632,8,10,32,10,12,24,15,74,7,3,26,37,12186.000000000016,-18.500000000000014,-119.50999999999989,46,6335.000000000004,712.7000000000002,158.298
3633,2,5,12,2,5,5,3,19,2,3,5,6,3034.199999999999,-25.5,-49.830000000000005,9,1464.1000000000001,197.49999999999997,38.94800000000001
3634,6,11,33,14,8,18,13,63,8,3,19,33,10485.80000000001,-40.199999999999996,-142.78999999999988,40,5508.200000000001,628.5000000000001,134.81499999999994
3635,3,17,32,4,11,18,12,67,8,9,27,31,10560.50000000001,-26.799999999999997,-86.73999999999997,37,5376.9,656.2,137.00799999999995
3636,2,5,10,5,0,5,4,15,3,2,3,10,2665.899999999999,-14.7,-51.85999999999999,12,1487.5,157.00000000000003,35.413
3637,0,5,14,6,3,11,6,26,2,3,12,20,4317.699999999997,-2.900000000000003,-35.44,20,2367.8999999999996,268.09999999999997,57.612000000000016
3638,1,18,34,13,3,9,11,49,9,9,12,21,8511.900000000001,-75.3,-208.82000000000005,35,4600.1,522.0999999999999,109.092
3639,4,20,42,10,12,26,11,80,12,8,32,38,11769.100000000015,-31.59999999999999,-110.25000000000001,43,5826.400000000001,775.1,152.86200000000008
3640,4,22,34,8,4,12,8,54,13,9,14,28,8324.000000000002,-48.49999999999999,-150.12999999999994,26,4231.900000000001,529.4999999999999,107.84400000000002
3641,7,19,35,6,10,32,19,76,5,14,30,42,13120.800000000017,-2.500000000000002,-106.52999999999989,56,7183.8,754.9999999999999,172.71499999999997
3642,1,9,19,8,2,9,7,34,4,5,14,17,5773.599999999999,-35.1,-112.17999999999995,24,3151.6,340.8,74.32100000000001
3643,4,10,16,4,2,13,11,28,7,3,5,20,5500.299999999997,-1.200000000000002,-88.28999999999995,22,3026.099999999999,297.7,72.16200000000002
3644,3,17,31,10,4,15,12,58,6,11,22,33,9645.800000000003,-51.0,-133.40000000000003,40,5179.200000000001,581.8999999999999,126.40999999999998
3645,4,11,34,13,10,24,15,66,4,7,25,38,11165.700000000013,-24.099999999999998,-122.13999999999994,47,5975.7,674.8000000000001,145.53
3646,6,20,36,10,6,20,11,71,8,12,26,28,10957.500000000011,-34.50000000000001,-149.44000000000003,42,5695.0,682.9000000000005,143.60900000000004
3647,0,5,12,3,4,3,2,24,2,3,9,9,3450.2999999999984,-24.799999999999997,-38.07,13,1670.8000000000002,229.4,44.036
3648,3,7,11,3,1,9,5,21,6,1,7,13,3624.3999999999987,0.8000000000000003,-62.83000000000001,13,1964.1,196.2,46.262000000000015
3649,5,15,35,10,10,25,15,66,9,6,23,34,10849.90000000001,-20.699999999999996,-129.94999999999996,42,5526.4000000000015,673.1000000000001,140.95600000000005
3650,2,12,22,7,3,12,12,42,4,8,16,21,7591.700000000001,-32.5,-125.04999999999993,33,4200.599999999999,440.90000000000003,99.199
3651,6,11,23,7,5,18,12,47,5,6,17,23,8296.599999999999,-16.1,-111.79999999999995,32,4529.900000000001,466.6,107.71799999999996
3652,0,5,10,3,2,5,2,14,2,3,4,8,2194.5,-12.100000000000001,-25.720000000000002,10,1224.7,143.00000000000003,29.383000000000003
3653,4,16,35,14,5,20,17,64,7,9,20,39,11504.000000000011,-42.89999999999999,-181.15999999999997,50,6385.600000000001,656.4999999999999,150.196
3654,4,17,39,12,10,24,16,76,11,6,28,48,12612.900000000014,-29.700000000000003,-133.4499999999999,50,6826.600000000002,746.8,166.98399999999998
3655,2,8,15,4,3,7,5,27,6,2,9,15,4191.499999999998,-11.4,-52.61999999999999,14,2098.6,266.9,55.225
3656,4,7,20,9,4,11,2,35,4,3,10,16,4914.699999999999,-24.0,-72.10999999999999,17,2487.2,323.5,63.34100000000001
3657,5,12,23,5,6,16,3,56,5,7,24,24,7581.500000000002,-11.5,-47.93999999999998,25,3739.0000000000005,485.1,99.74199999999998
3658,5,23,38,11,4,18,14,69,8,15,19,34,11654.000000000013,-45.90000000000002,-192.91000000000008,46,6372.500000000002,683.4000000000002,150.66500000000005
3659,1,1,5,3,1,4,2,13,1,0,6,8,2031.4,-2.6000000000000023,-28.65,8,1040.0,117.60000000000002,26.604000000000003
3660,5,20,41,12,9,20,11,70,9,11,22,34,11004.600000000011,-49.0,-144.7500000000001,40,5736.200000000001,693.8,143.17000000000002
3661,2,20,47,10,17,24,10,88,14,6,37,37,12766.500000000018,-53.39999999999999,-126.86999999999998,46,6241.700000000002,847.8,165.56600000000003
3662,6,19,44,20,5,22,15,72,10,9,19,40,12277.500000000015,-63.20000000000002,-236.49000000000015,53,6760.599999999999,727.5000000000001,160.91100000000006
3663,2,8,16,3,5,7,6,29,4,4,8,15,4732.799999999998,-26.8,-48.94999999999999,16,2386.0999999999995,299.69999999999993,61.297
3664,1,12,25,8,5,24,9,57,9,3,31,33,8602.900000000001,23.699999999999996,-74.38999999999997,36,4550.4,522.1999999999997,112.24299999999997
3665,3,4,6,2,0,9,3,17,3,1,7,11,2628.3999999999996,18.0,-27.10999999999999,11,1390.1999999999998,141.8,34.583
3666,5,13,25,10,2,23,13,58,7,6,24,41,9912.500000000004,10.0,-107.80999999999997,45,5653.099999999999,538.3999999999999,131.51400000000004
3667,2,3,14,7,4,10,4,26,0,3,10,15,4017.499999999998,-15.399999999999999,-48.55,18,2028.3000000000002,262.9,52.791
3668,4,20,34,7,7,27,15,70,12,8,28,45,11770.100000000015,6.299999999999997,-112.45999999999995,48,6605.700000000001,660.6000000000001,156.45600000000002
3669,2,26,45,10,9,20,8,76,10,16,25,36,11196.300000000014,-48.39999999999999,-133.44999999999996,45,5815.199999999999,730.8000000000004,147.22199999999998
3670,2,10,23,7,6,14,16,41,6,4,14,29,8088.299999999999,-21.2,-108.77999999999997,33,4453.599999999999,458.4999999999999,106.66799999999999
3671,1,5,17,6,6,15,7,36,2,3,16,20,5858.599999999999,-5.400000000000003,-42.300000000000004,24,3185.9,353.7,76.51700000000001
3672,5,19,28,6,3,15,10,50,12,7,11,27,8050.000000000001,-20.4,-118.88999999999999,30,4157.7,485.4,104.61700000000002
3673,4,13,32,11,8,22,12,72,8,5,31,34,11164.500000000015,-19.500000000000004,-126.65999999999991,44,5727.9000000000015,683.3,146.07300000000004
3674,6,29,51,15,7,24,11,87,13,16,27,41,13361.600000000022,-69.70000000000002,-233.56000000000017,48,6954.600000000001,835.5,173.45600000000007
3675,1,3,8,3,2,9,5,22,3,0,13,12,3445.999999999998,3.800000000000001,-24.479999999999997,13,1768.8,211.69999999999996,45.629
3676,2,9,21,8,4,21,5,48,4,5,20,32,7214.399999999998,18.5,-47.76999999999999,37,4066.5,414.1999999999999,96.216
3677,3,22,48,12,14,17,13,85,11,11,27,40,12962.000000000018,-69.50000000000003,-133.42999999999992,42,6464.8,862.7000000000003,168.599
3678,2,16,25,7,2,16,11,53,7,9,20,36,8801.000000000002,-7.8999999999999995,-100.06999999999994,42,4874.700000000001,504.2999999999998,117.226
3679,0,9,16,6,1,13,9,30,6,3,13,22,5409.700000000001,-5.700000000000004,-83.44999999999999,25,3065.5000000000005,305.59999999999997,71.94800000000001
3680,4,11,21,7,3,13,7,40,8,3,12,21,6267.499999999997,-11.200000000000003,-92.27999999999997,24,3240.2,383.19999999999976,81.92899999999999
3681,1,10,22,5,7,14,4,44,6,4,19,23,6208.700000000001,-10.000000000000005,-43.699999999999996,25,3105.9,407.7999999999999,81.254
3682,1,7,14,4,3,4,2,25,5,2,7,11,3576.899999999998,-21.900000000000006,-50.16,13,1783.9999999999998,232.59999999999997,46.751
3683,1,23,45,16,6,20,24,76,17,6,27,56,13956.40000000002,-51.8,-242.7500000000001,56,7592.000000000002,814.6000000000005,183.36199999999997
3684,6,19,46,15,12,23,10,89,8,11,31,39,13357.000000000018,-57.800000000000004,-165.87000000000003,54,6869.800000000001,840.2000000000002,174.05200000000005
3685,10,10,32,10,12,30,10,79,6,4,31,40,11715.000000000015,14.600000000000001,-60.39,42,5948.400000000003,716.1000000000001,153.0880000000001
3686,0,3,7,2,2,5,4,12,3,0,4,9,2168.5,1.600000000000001,-16.35,9,1206.3,128.9,29.25
3687,0,1,7,3,3,1,4,11,1,0,4,4,2082.0,-20.8,-33.98,7,1049.8999999999999,135.5,26.85
3688,6,17,39,14,8,28,9,81,6,11,29,47,12214.700000000015,-18.2,-114.32999999999987,54,6595.799999999998,739.3,161.05300000000003
3689,1,2,8,4,2,7,1,22,2,0,11,13,2814.199999999999,9.5,-8.49,13,1374.6999999999998,187.9,37.620999999999995
3690,0,7,19,5,7,7,3,28,2,5,9,13,4145.999999999998,-32.599999999999994,-48.88,14,2014.9,294.4,53.73000000000002
3691,6,19,48,12,17,20,13,79,9,10,19,36,12651.800000000016,-70.70000000000002,-134.58000000000004,45,6522.500000000001,809.2000000000003,163.90599999999998
3692,1,1,10,5,4,9,3,22,0,1,10,12,3374.5999999999985,-0.5000000000000013,-20.730000000000004,14,1783.7,210.5,44.048
3693,6,14,27,10,3,20,8,58,5,9,22,29,8841.000000000002,-17.599999999999994,-114.21999999999989,35,4627.799999999999,535.5999999999999,115.63900000000001
3694,1,9,22,5,8,12,7,41,0,9,11,23,6857.899999999998,-25.1,-46.73,33,3862.6999999999994,405.5999999999999,91.614
3695,0,9,20,9,2,14,9,45,6,3,20,33,7522.600000000002,-1.2000000000000028,-84.61999999999998,36,4300.3,418.30000000000007,99.25699999999999
3696,0,3,8,4,1,3,5,14,1,2,5,6,2697.9999999999995,-17.0,-61.910000000000004,11,1444.1,159.59999999999997,34.498999999999995
3697,3,6,15,7,2,14,8,32,4,2,12,23,5799.899999999999,4.199999999999998,-78.46999999999997,28,3372.7999999999997,299.0999999999999,75.705
3698,5,11,24,9,4,20,13,56,4,7,18,35,9697.600000000004,-4.0,-103.62999999999994,43,5395.1,534.5,126.97000000000003
3699,2,19,35,12,4,19,9,61,13,6,22,38,9394.800000000005,-21.099999999999998,-144.6699999999999,37,4976.500000000001,579.3999999999999,122.34900000000005
3700,1,5,10,2,3,9,4,24,2,3,11,16,3775.599999999998,2.6999999999999984,-16.989999999999995,16,2024.6999999999996,223.0,49.975
3701,4,14,37,15,8,23,11,74,10,4,28,45,11590.600000000011,-31.1,-151.28000000000006,47,6136.700000000002,694.9999999999998,151.5410000000001
3702,1,8,17,5,4,14,10,35,3,5,12,26,6563.299999999998,-3.5999999999999996,-66.64999999999999,32,3868.9999999999995,346.09999999999985,87.02600000000001
3703,6,10,26,12,4,14,7,52,3,7,16,22,8251.100000000002,-36.7,-135.79999999999995,33,4430.5,487.30000000000007,106.02099999999999
3704,3,15,35,18,2,28,18,74,5,10,34,50,12866.80000000002,-20.899999999999988,-182.30000000000015,61,7268.400000000001,729.2000000000003,169.002
3705,0,13,33,11,9,12,8,68,6,7,30,36,9992.400000000007,-61.49999999999999,-88.43999999999996,37,5015.999999999998,660.6999999999997,130.57799999999997
3706,5,19,44,11,14,29,16,81,8,11,29,41,13651.100000000017,-34.799999999999976,-150.3500000000001,53,7469.299999999999,799.1999999999997,177.51199999999994
3707,4,6,12,4,2,9,6,29,4,2,11,15,4657.899999999999,3.999999999999999,-48.99999999999999,17,2429.2999999999997,273.40000000000003,60.882999999999996
3708,2,8,13,4,1,12,9,24,3,5,9,17,4714.899999999999,-3.099999999999997,-63.08,22,2738.9999999999995,255.69999999999996,62.98800000000002
3709,4,8,21,11,2,12,3,38,4,4,9,24,5816.399999999998,-13.500000000000002,-103.69,28,3188.7999999999997,333.4999999999999,75.64800000000001
3710,2,8,18,4,6,17,7,39,4,4,19,27,6323.0,10.700000000000005,-34.710000000000015,27,3498.4,364.3999999999999,83.04299999999999
3711,5,16,33,8,9,22,13,66,6,10,28,28,10447.80000000001,-37.20000000000001,-120.73999999999998,34,5222.300000000001,668.3000000000003,135.767
3712,2,20,40,10,10,16,10,74,12,8,31,34,10877.80000000001,-56.099999999999994,-126.41999999999993,35,5346.3,730.1999999999999,142.071
3713,2,4,14,4,6,7,5,24,2,2,8,11,3959.899999999998,-27.7,-51.96999999999999,12,1900.6000000000001,255.79999999999998,50.993
3714,3,15,47,23,9,20,10,78,9,6,22,50,12319.600000000017,-72.8,-191.45,55,6708.200000000001,757.9000000000001,161.97799999999998
3715,8,21,45,16,8,28,7,92,9,12,36,35,12880.000000000022,-45.10000000000001,-172.36999999999995,50,6370.999999999999,837.1,166.49800000000002
3716,3,17,30,8,5,17,11,53,9,8,18,31,8783.700000000003,-17.899999999999988,-123.36999999999992,34,4758.1,524.3,115.549
3717,4,10,26,6,10,13,7,50,3,7,14,23,7966.500000000001,-38.80000000000001,-71.73999999999998,30,4187.0999999999985,483.6999999999999,103.39100000000003
3718,0,2,7,4,1,3,4,16,1,1,7,9,2757.899999999999,-8.200000000000001,-30.690000000000005,13,1541.5,162.3,36.233000000000004
3719,2,1,3,0,2,4,4,11,0,1,5,3,2082.4,-4.800000000000001,-26.259999999999998,7,1062.0,113.90000000000002,26.935999999999996
3720,6,17,34,11,6,12,9,62,7,10,18,27,9610.800000000007,-66.7,-168.59,30,4744.500000000001,610.0000000000001,123.351
3721,2,10,25,6,9,17,11,46,9,1,16,29,7891.8,-0.9000000000000004,-77.55999999999997,31,4268.800000000001,461.99999999999983,102.19200000000001
3722,2,6,12,4,2,15,6,29,3,3,14,19,4874.199999999997,17.999999999999996,-46.530000000000015,22,2778.0,260.2,63.992
3723,3,5,23,15,3,12,11,47,4,1,15,33,8238.699999999999,-28.8,-107.38999999999993,38,4728.500000000001,468.6,109.36099999999999
3724,0,8,20,5,7,4,7,29,7,1,7,15,5165.5999999999985,-40.9,-95.66999999999996,17,2704.2,312.7,66.17299999999999
3725,0,1,4,2,1,7,4,15,1,0,9,14,2623.7,20.800000000000004,-3.78,13,1523.8999999999999,134.20000000000002,34.882999999999996
3726,1,0,3,0,3,3,4,10,0,0,4,8,2141.4,-2.3,-5.610000000000002,8,1227.6,103.20000000000002,27.883
3727,3,12,32,10,10,23,15,64,4,8,26,41,10954.000000000011,-26.000000000000004,-87.91999999999997,47,5958.1,648.9999999999997,144.44799999999998
3728,2,7,23,5,11,21,8,57,4,3,25,37,8763.900000000005,22.300000000000004,-4.820000000000002,37,4725.900000000001,518.3,115.864
3729,5,19,34,7,8,27,9,68,11,8,26,39,10282.10000000001,12.699999999999996,-86.02999999999994,44,5477.200000000001,617.5,135.638
3730,2,16,28,8,4,8,10,45,8,8,15,17,7315.200000000002,-61.89999999999999,-150.68999999999994,22,3546.1000000000004,484.9,93.98000000000003
3731,2,9,19,7,3,9,7,34,7,2,10,18,5905.999999999997,-22.0,-122.76999999999997,25,3260.5,326.8999999999999,75.14300000000003
3732,5,17,45,16,12,15,7,91,8,9,36,31,12783.400000000021,-85.90000000000002,-169.39000000000001,42,6166.800000000002,860.8000000000004,163.38600000000005
3733,1,10,17,5,2,14,10,40,2,8,18,22,6892.3,-4.000000000000001,-76.00999999999998,30,3843.6,395.9,90.447
3734,3,7,25,12,6,15,3,49,5,2,18,29,6920.999999999999,-16.400000000000002,-81.84999999999997,30,3556.3,437.4999999999999,92.09400000000001
3735,4,3,18,13,2,15,7,46,0,3,20,22,7306.199999999998,-12.599999999999998,-111.45999999999994,33,3907.1999999999994,421.8999999999999,93.289
3736,2,2,7,4,1,11,4,19,0,2,9,14,3269.799999999999,11.7,-28.109999999999996,18,1913.8000000000002,169.50000000000006,43.36600000000001
3737,2,16,38,18,4,26,23,76,8,8,30,47,13991.900000000021,-38.30000000000001,-236.43000000000018,65,7802.400000000003,784.6000000000001,183.157
3738,2,2,8,3,3,6,3,14,2,0,3,10,2353.6,-2.0000000000000004,-11.490000000000002,9,1296.8999999999999,140.70000000000002,31.63
3739,1,5,23,10,8,5,5,40,3,2,13,18,6153.0999999999985,-56.1,-79.93999999999997,24,3125.5999999999995,406.49999999999983,80.11600000000001
3740,3,2,13,8,3,12,7,34,0,2,12,24,5940.599999999997,-1.1000000000000014,-42.24999999999999,30,3558.499999999999,313.5,80.029
3741,1,9,17,6,2,2,6,23,6,3,3,13,4132.399999999998,-38.79999999999999,-95.67999999999998,15,2193.5,253.60000000000002,53.877
3742,0,5,9,2,2,0,2,14,4,1,5,7,2006.7999999999997,-15.799999999999997,-30.59,4,917.6999999999999,145.99999999999997,26.123000000000005
3743,2,16,30,6,8,24,5,60,6,10,25,29,8585.500000000005,0.8999999999999959,-64.05000000000001,35,4539.200000000001,542.4999999999999,112.692
3744,2,7,18,6,5,5,6,31,5,2,8,19,5130.599999999999,-28.999999999999993,-72.55,17,2639.0,316.69999999999993,66.663
3745,4,8,19,5,6,14,10,39,4,4,15,17,6761.299999999999,-17.200000000000003,-88.82,25,3551.2000000000003,396.00000000000006,87.81299999999999
3746,2,29,59,16,14,16,16,82,20,9,17,39,13810.60000000002,-116.20000000000002,-270.81000000000023,51,7256.600000000003,861.5000000000003,178.16700000000003
3747,1,13,26,8,5,11,12,43,4,9,13,23,7478.100000000001,-42.8,-105.40999999999997,27,3907.4999999999995,477.8,98.326
3748,3,5,14,6,3,7,6,26,3,2,7,17,4608.299999999998,-19.0,-71.63999999999997,20,2506.6,258.3,59.55299999999998
3749,1,4,10,5,1,7,5,17,2,2,6,13,3285.9999999999986,-9.200000000000003,-51.46,16,2008.9,174.4,43.428000000000004
3750,2,9,22,3,10,9,8,39,7,2,11,16,6515.399999999998,-32.699999999999996,-75.39999999999999,21,3312.1,398.8999999999998,83.82500000000002
3751,4,10,30,10,10,16,10,55,8,2,17,30,8886.400000000003,-31.800000000000008,-98.05999999999993,32,4625.4000000000015,548.1,114.83300000000003
3752,2,9,17,5,3,13,10,29,5,4,8,22,5643.5999999999985,-3.400000000000004,-82.88,26,3182.9999999999995,304.8999999999999,72.927
3753,3,1,4,2,1,6,3,13,1,0,5,6,2149.4999999999995,5.8999999999999995,-27.849999999999994,8,1087.6999999999998,118.50000000000001,27.544999999999998
3754,12,23,45,13,9,25,14,83,9,14,23,36,13397.60000000002,-57.40000000000002,-195.33000000000015,47,7006.4000000000015,807.9,173.84800000000007
3755,2,13,21,5,3,13,6,43,10,3,17,24,6334.099999999998,12.6,-74.99,25,3223.2,390.1999999999998,82.33000000000001
3756,4,17,40,10,13,16,9,73,9,8,24,31,10983.300000000012,-68.9,-139.98999999999995,36,5368.1,717.0,139.86200000000002
3757,4,17,33,6,10,13,9,63,10,7,24,23,9295.500000000004,-40.400000000000006,-110.68999999999998,29,4404.9,621.5,120.05600000000001
3758,3,21,40,10,9,11,10,63,15,6,17,30,9982.400000000005,-73.5,-175.7900000000001,33,5091.200000000002,631.8,129.12
3759,6,17,43,17,9,22,10,89,13,4,35,39,13151.30000000002,-50.90000000000003,-196.68000000000023,48,6639.700000000002,823.4,169.9340000000001
3760,2,18,39,10,11,23,13,79,7,11,32,41,12275.30000000002,-26.4,-115.46999999999996,51,6344.400000000001,774.6000000000001,160.43400000000008
3761,7,20,45,13,12,21,7,82,12,8,26,33,11804.000000000016,-65.5,-165.97,40,5832.500000000001,768.2000000000003,152.24299999999997
3762,5,14,41,10,17,26,20,69,8,6,20,42,12614.900000000018,-39.300000000000004,-126.95000000000002,46,6725.8,746.5000000000001,163.20599999999996
3763,2,4,9,1,4,8,3,24,4,0,12,10,3458.7999999999984,9.799999999999999,-14.870000000000001,11,1733.8999999999996,212.49999999999994,45.392
3764,4,28,50,13,9,23,13,86,15,13,28,43,13361.200000000019,-55.30000000000001,-184.5400000000001,53,7043.700000000001,837.8000000000002,175.62500000000014
3765,1,20,49,14,15,19,8,87,12,8,33,40,12524.700000000017,-60.09999999999999,-116.44999999999987,51,6455.1,834.9999999999999,164.98300000000006
3766,3,28,47,11,8,20,14,82,15,13,29,42,12895.400000000018,-64.19999999999999,-190.16000000000005,48,6701.600000000002,811.3000000000005,168.648
3767,1,12,32,9,11,19,15,62,9,3,22,43,10658.900000000009,-17.800000000000004,-93.48999999999994,44,5756.000000000002,627.1,140.68099999999998
3768,0,2,6,1,3,4,2,13,2,0,7,8,1995.9999999999998,-2.3000000000000016,-9.650000000000002,7,1029.8,122.20000000000002,26.395999999999997
3769,5,26,42,7,9,15,6,69,9,17,18,24,9937.700000000008,-64.80000000000003,-142.80000000000007,33,4889.400000000001,668.3000000000002,128.23800000000006
3770,7,19,29,7,3,20,11,58,4,15,15,28,9646.200000000006,-26.90000000000001,-142.42,42,5217.700000000001,552.2,126.70500000000001
3771,6,25,51,19,7,17,10,76,12,13,19,29,11908.200000000013,-102.80000000000003,-270.5700000000001,43,6186.499999999999,764.3000000000002,152.44600000000005
3772,1,11,28,13,4,12,5,51,3,8,19,30,7719.8,-47.9,-95.56999999999996,35,4268.299999999999,484.29999999999995,101.76999999999998
3773,0,5,12,3,4,10,7,27,2,3,14,17,4728.799999999998,-6.599999999999998,-42.88,19,2607.7999999999997,270.99999999999994,62.64700000000001
3774,3,8,17,4,5,8,6,30,5,3,10,10,4796.799999999999,-33.89999999999999,-78.58999999999999,14,2296.2,310.5,61.202
3775,2,12,29,8,9,25,10,61,9,3,27,36,9415.100000000008,18.399999999999995,-65.61,38,4989.600000000002,572.8,124.10700000000001
3776,3,12,29,13,4,18,16,49,3,9,13,36,9706.100000000002,-36.50000000000001,-176.17999999999998,48,5629.900000000001,519.6999999999996,127.576
3777,3,14,35,14,7,25,9,77,6,8,33,45,11666.400000000014,-9.899999999999999,-126.22999999999988,50,6233.399999999999,696.9999999999999,152.32700000000006
3778,0,10,27,10,7,13,9,56,2,8,22,32,9068.500000000002,-39.1,-84.60999999999997,42,5022.499999999999,542.3000000000001,119.62600000000005
3779,1,5,8,3,0,7,4,17,1,4,7,11,2905.899999999999,-5.0,-47.27,12,1573.4,167.10000000000002,37.792
3780,5,22,47,13,12,22,12,84,10,12,32,36,12999.700000000019,-81.40000000000005,-168.5900000000001,48,6720.9000000000015,826.9000000000003,169.48900000000006
3781,4,8,22,9,5,21,15,58,4,4,25,36,10137.600000000006,0.8999999999999972,-106.77999999999997,42,5491.0999999999985,561.1999999999999,130.29200000000003
3782,2,4,14,5,5,10,7,31,3,1,12,19,5230.399999999999,1.8999999999999988,-41.62,22,2845.5,304.6,68.56800000000001
3783,3,12,35,15,8,17,17,68,7,5,27,40,11921.200000000012,-44.30000000000003,-159.2300000000002,46,6502.599999999999,699.0000000000002,155.78700000000006
3784,2,18,27,5,4,11,5,46,11,7,13,23,6773.0,-27.200000000000003,-106.71999999999993,24,3452.6999999999994,429.79999999999995,88.13000000000002
3785,7,17,32,8,7,22,14,73,11,6,30,38,11732.400000000014,-17.9,-141.45999999999992,42,6117.900000000003,686.3,153.84800000000007
3786,1,11,27,12,4,10,7,42,5,6,10,28,7109.099999999999,-45.1,-124.17999999999998,31,4006.9999999999995,420.1000000000001,91.934
3787,2,1,4,3,0,3,4,10,1,0,2,9,2183.8,-4.300000000000001,-36.68,10,1308.1,98.60000000000001,28.432999999999996
3788,0,6,13,5,2,9,5,28,3,3,15,15,4432.399999999998,-9.099999999999998,-61.06999999999999,19,2334.8999999999996,268.1,57.84700000000001
3789,0,6,12,4,2,4,4,18,5,1,6,11,2946.7999999999997,-17.299999999999997,-52.24,11,1523.0,189.9,38.617999999999995
3790,0,3,13,8,2,4,3,20,0,3,5,10,3380.7999999999984,-32.6,-78.80999999999999,17,1879.3,206.0,43.379000000000005
3791,1,5,14,6,3,4,6,24,3,2,6,13,4281.699999999998,-32.10000000000001,-86.40999999999995,19,2262.2,251.79999999999998,55.785999999999994
3792,4,9,21,7,5,15,4,48,3,6,20,20,6584.899999999999,-8.6,-47.41000000000001,26,3205.6,438.1999999999999,85.35100000000001
